time	avg_ATP	avg_ADP	avg_ca_mito	avg_psi_mito	avg_cai	avg_cp_prod
75010	4908.89	52.2778	1.45365	181.036	0.167148	nan
75011	4908.89	52.2778	1.45352	181.046	0.165363	nan
75012	4908.89	52.2778	1.45338	181.057	0.163642	nan
75013	4908.89	52.2778	1.45325	181.066	0.161971	nan
75014	4908.89	52.2779	1.4531	181.076	0.160302	nan
75015	4908.88	52.2779	1.45296	181.086	0.158778	nan
75016	4908.88	52.2779	1.45282	181.095	0.157357	nan
75017	4908.88	52.2779	1.45267	181.104	0.155958	nan
75018	4908.88	52.278	1.45252	181.113	0.154695	nan
75019	4908.88	52.278	1.45238	181.12	0.153594	nan
75020	4908.88	52.278	1.45224	181.127	0.152534	nan
75021	4908.88	52.278	1.45209	181.135	0.151529	nan
75022	4908.88	52.2781	1.45194	181.143	0.150603	nan
75023	4908.88	52.2781	1.4518	181.149	0.149812	nan
75024	4908.88	52.2781	1.45166	181.155	0.149073	nan
75025	4908.87	52.2781	1.45153	181.159	0.148265	nan
75026	4908.87	52.2782	1.45139	181.163	0.14747	nan
75027	4908.87	52.2782	1.45125	181.168	0.146761	nan
75028	4908.87	52.2782	1.45111	181.173	0.146082	nan
75029	4908.87	52.2782	1.45096	181.178	0.145475	nan
75030	4908.87	52.2783	1.45081	181.183	0.144888	nan
75031	4908.87	52.2783	1.45066	181.189	0.144266	nan
75032	4908.87	52.2783	1.45049	181.195	0.143613	nan
75033	4908.87	52.2783	1.45033	181.201	0.143039	nan
75034	4908.87	52.2784	1.45016	181.206	0.142654	nan
75035	4908.86	52.2784	1.45002	181.209	0.142339	nan
75036	4908.86	52.2784	1.4499	181.209	0.142228	nan
75037	4908.86	52.2784	1.44979	181.209	0.142241	nan
75038	4908.86	52.2785	1.44969	181.207	0.142262	nan
75039	4908.86	52.2785	1.44958	181.206	0.1423	nan
75040	4908.86	52.2785	1.44948	181.204	0.14256	nan
75041	4908.86	52.2785	1.44938	181.202	0.142977	nan
75042	4908.86	52.2786	1.44931	181.197	0.143602	nan
75043	4908.86	52.2786	1.44925	181.191	0.144175	nan
75044	4908.86	52.2786	1.44921	181.184	0.144839	nan
75045	4908.85	52.2786	1.44918	181.175	0.145765	nan
75046	4908.85	52.2787	1.44914	181.167	0.146983	nan
75047	4908.85	52.2787	1.4491	181.161	0.148592	nan
75048	4908.85	52.2787	1.44911	181.149	0.150599	nan
75049	4908.85	52.2787	1.44917	181.133	0.153142	nan
75050	4908.85	52.2788	1.44925	181.115	0.156201	nan
75051	4908.85	52.2788	1.44935	181.095	0.159552	nan
75052	4908.85	52.2788	1.44946	181.076	0.162812	nan
75053	4908.85	52.2788	1.44957	181.057	0.166015	nan
75054	4908.85	52.2789	1.44972	181.036	0.169352	nan
75055	4908.84	52.2789	1.44988	181.014	0.172752	nan
75056	4908.84	52.2789	1.45006	180.99	0.176324	nan
75057	4908.84	52.2789	1.45026	180.966	0.18009	nan
75058	4908.84	52.279	1.45046	180.943	0.18398	nan
75059	4908.84	52.279	1.45066	180.921	0.187912	nan
75060	4908.84	52.279	1.45083	180.903	0.191523	nan
75061	4908.84	52.279	1.45103	180.884	0.194997	nan
75062	4908.84	52.2791	1.45123	180.865	0.198231	nan
75063	4908.84	52.2791	1.45144	180.845	0.201559	nan
75064	4908.84	52.2791	1.45168	180.823	0.205259	nan
75065	4908.83	52.2791	1.45199	180.795	0.210058	nan
75066	4908.83	52.2792	1.45244	180.754	0.217672	nan
75067	4908.83	52.2792	1.45301	180.699	0.229244	nan
75068	4908.83	52.2792	1.45364	180.643	0.24324	nan
75069	4908.83	52.2792	1.4542	180.595	0.255741	nan
75070	4908.83	52.2793	1.45466	180.56	0.264593	nan
75071	4908.83	52.2793	1.45502	180.537	0.270347	nan
75072	4908.83	52.2793	1.45528	180.526	0.273437	nan
75073	4908.83	52.2793	1.45549	180.52	0.274842	nan
75074	4908.83	52.2794	1.45566	180.519	0.274916	nan
75075	4908.82	52.2794	1.4558	180.522	0.273632	nan
75076	4908.82	52.2794	1.45593	180.525	0.271964	nan
75077	4908.82	52.2794	1.45602	180.532	0.269672	nan
75078	4908.82	52.2795	1.4561	180.541	0.266943	nan
75079	4908.82	52.2795	1.45615	180.552	0.264047	nan
75080	4908.82	52.2795	1.45618	180.565	0.260914	nan
75081	4908.82	52.2795	1.45624	180.575	0.258179	nan
75082	4908.82	52.2796	1.45626	180.588	0.255254	nan
75083	4908.82	52.2796	1.45629	180.6	0.252447	nan
75084	4908.82	52.2796	1.4563	180.613	0.24924	nan
75085	4908.81	52.2796	1.45632	180.624	0.246407	nan
75086	4908.81	52.2797	1.45634	180.635	0.24353	nan
75087	4908.81	52.2797	1.45635	180.648	0.24053	nan
75088	4908.81	52.2797	1.45634	180.661	0.237493	nan
75089	4908.81	52.2798	1.45631	180.676	0.234583	nan
75090	4908.81	52.2798	1.4563	180.689	0.231831	nan
75091	4908.81	52.2798	1.45625	180.705	0.228825	nan
75092	4908.81	52.2798	1.45622	180.718	0.225742	nan
75093	4908.81	52.2799	1.45618	180.733	0.222696	nan
75094	4908.8	52.2799	1.45612	180.748	0.219539	nan
75095	4908.8	52.2799	1.45605	180.764	0.216259	nan
75096	4908.8	52.2799	1.45599	180.779	0.213299	nan
75097	4908.8	52.28	1.45591	180.795	0.210301	nan
75098	4908.8	52.28	1.45584	180.809	0.207392	nan
75099	4908.8	52.28	1.45575	180.826	0.204527	nan
75100	4908.8	52.28	1.45566	180.841	0.201769	nan
75101	4908.8	52.2801	1.45555	180.857	0.199083	nan
75102	4908.8	52.2801	1.45546	180.871	0.196548	nan
75103	4908.8	52.2801	1.45536	180.885	0.193927	nan
75104	4908.79	52.2801	1.45524	180.901	0.191755	nan
75105	4908.79	52.2802	1.45513	180.916	0.189355	nan
75106	4908.79	52.2802	1.45501	180.93	0.186976	nan
75107	4908.79	52.2802	1.45489	180.944	0.184536	nan
75108	4908.79	52.2802	1.45476	180.959	0.182077	nan
75109	4908.79	52.2803	1.45463	180.972	0.179823	nan
75110	4908.79	52.2803	1.45452	180.984	0.177653	nan
75111	4908.79	52.2803	1.45438	180.997	0.175488	nan
75112	4908.79	52.2803	1.45425	181.009	0.173363	nan
75113	4908.79	52.2804	1.45411	181.022	0.171244	nan
75114	4908.78	52.2804	1.45397	181.034	0.16925	nan
75115	4908.78	52.2804	1.45383	181.045	0.167391	nan
75116	4908.78	52.2804	1.4537	181.056	0.165638	nan
75117	4908.78	52.2805	1.45355	181.067	0.163926	nan
75118	4908.78	52.2805	1.4534	181.078	0.162207	nan
75119	4908.78	52.2805	1.45324	181.09	0.160558	nan
75120	4908.78	52.2805	1.45309	181.1	0.159003	nan
75121	4908.78	52.2806	1.45293	181.11	0.157536	nan
75122	4908.78	52.2806	1.45277	181.12	0.156119	nan
75123	4908.78	52.2806	1.45261	181.13	0.154784	nan
75124	4908.77	52.2806	1.45246	181.138	0.153542	nan
75125	4908.77	52.2807	1.45231	181.145	0.152312	nan
75126	4908.77	52.2807	1.45216	181.153	0.15106	nan
75127	4908.77	52.2807	1.452	181.16	0.149886	nan
75128	4908.77	52.2807	1.45185	181.167	0.148884	nan
75129	4908.77	52.2808	1.45169	181.174	0.147952	nan
75130	4908.77	52.2808	1.45153	181.181	0.147026	nan
75131	4908.77	52.2808	1.45137	181.188	0.146155	nan
75132	4908.77	52.2808	1.45121	181.194	0.145297	nan
75133	4908.77	52.2809	1.45105	181.199	0.144445	nan
75134	4908.76	52.2809	1.45088	181.206	0.143642	nan
75135	4908.76	52.2809	1.45072	181.211	0.142846	nan
75136	4908.76	52.2809	1.45056	181.216	0.142202	nan
75137	4908.76	52.281	1.45041	181.219	0.141654	nan
75138	4908.76	52.281	1.45026	181.222	0.141172	nan
75139	4908.76	52.281	1.45012	181.225	0.140751	nan
75140	4908.76	52.281	1.44998	181.226	0.140373	nan
75141	4908.76	52.2811	1.44985	181.227	0.140044	nan
75142	4908.76	52.2811	1.44973	181.226	0.139847	nan
75143	4908.76	52.2811	1.4496	181.227	0.139679	nan
75144	4908.75	52.2811	1.44946	181.228	0.139679	nan
75145	4908.75	52.2812	1.44935	181.227	0.13984	nan
75146	4908.75	52.2812	1.44924	181.225	0.140124	nan
75147	4908.75	52.2812	1.44913	181.223	0.140459	nan
75148	4908.75	52.2812	1.44901	181.223	0.140914	nan
75149	4908.75	52.2813	1.44888	181.224	0.141306	nan
75150	4908.75	52.2813	1.44874	181.224	0.141851	nan
75151	4908.75	52.2813	1.44865	181.221	0.142661	nan
75152	4908.75	52.2813	1.4486	181.213	0.14382	nan
75153	4908.75	52.2814	1.44857	181.203	0.14508	nan
75154	4908.74	52.2814	1.44855	181.193	0.146636	nan
75155	4908.74	52.2814	1.44858	181.177	0.148775	nan
75156	4908.74	52.2814	1.44864	181.159	0.151443	nan
75157	4908.74	52.2815	1.44877	181.134	0.154769	nan
75158	4908.74	52.2815	1.44891	181.11	0.158262	nan
75159	4908.74	52.2815	1.44911	181.08	0.16248	nan
75160	4908.74	52.2815	1.44932	181.05	0.166825	nan
75161	4908.74	52.2816	1.44955	181.021	0.171402	nan
75162	4908.74	52.2816	1.44977	180.992	0.176291	nan
75163	4908.74	52.2816	1.45	180.965	0.181293	nan
75164	4908.73	52.2816	1.45025	180.937	0.186254	nan
75165	4908.73	52.2817	1.45053	180.907	0.191314	nan
75166	4908.73	52.2817	1.45082	180.877	0.196269	nan
75167	4908.73	52.2817	1.45109	180.85	0.200904	nan
75168	4908.73	52.2817	1.45132	180.829	0.205096	nan
75169	4908.73	52.2818	1.4516	180.804	0.209632	nan
75170	4908.73	52.2818	1.45195	180.773	0.215195	nan
75171	4908.73	52.2818	1.45238	180.733	0.223423	nan
75172	4908.73	52.2818	1.45295	180.681	0.235731	nan
75173	4908.73	52.2819	1.45353	180.63	0.249964	nan
75174	4908.72	52.2819	1.45406	180.586	0.261936	nan
75175	4908.72	52.2819	1.45449	180.555	0.270129	nan
75176	4908.72	52.2819	1.45481	180.537	0.274856	nan
75177	4908.72	52.282	1.45507	180.526	0.276957	nan
75178	4908.72	52.282	1.45528	180.521	0.277419	nan
75179	4908.72	52.282	1.45542	180.523	0.276367	nan
75180	4908.72	52.282	1.45554	180.527	0.274615	nan
75181	4908.72	52.2821	1.45564	180.534	0.27239	nan
75182	4908.72	52.2821	1.45572	180.542	0.269862	nan
75183	4908.72	52.2821	1.45579	180.551	0.2671	nan
75184	4908.71	52.2821	1.45584	180.562	0.264082	nan
75185	4908.71	52.2822	1.45588	180.573	0.261178	nan
75186	4908.71	52.2822	1.45591	180.586	0.25798	nan
75187	4908.71	52.2822	1.45594	180.598	0.25473	nan
75188	4908.71	52.2822	1.45595	180.611	0.251565	nan
75189	4908.71	52.2823	1.45596	180.624	0.248512	nan
75190	4908.71	52.2823	1.45594	180.639	0.245308	nan
75191	4908.71	52.2823	1.45594	180.653	0.242214	nan
75192	4908.71	52.2823	1.45592	180.667	0.238944	nan
75193	4908.71	52.2824	1.45593	180.678	0.235704	nan
75194	4908.7	52.2824	1.4559	180.692	0.232585	nan
75195	4908.7	52.2824	1.45587	180.707	0.229499	nan
75196	4908.7	52.2824	1.45584	180.72	0.226579	nan
75197	4908.7	52.2825	1.45579	180.735	0.223674	nan
75198	4908.7	52.2825	1.45573	180.751	0.220691	nan
75199	4908.7	52.2825	1.45568	180.765	0.217677	nan
75200	4908.7	52.2825	1.45562	180.78	0.214672	nan
75201	4908.7	52.2826	1.45555	180.794	0.211749	nan
75202	4908.7	52.2826	1.45548	180.809	0.208682	nan
75203	4908.7	52.2826	1.4554	180.824	0.205539	nan
75204	4908.69	52.2826	1.4553	180.84	0.202697	nan
75205	4908.69	52.2827	1.4552	180.855	0.199791	nan
75206	4908.69	52.2827	1.4551	180.871	0.19674	nan
75207	4908.69	52.2827	1.45499	180.887	0.193833	nan
75208	4908.69	52.2827	1.45487	180.902	0.191218	nan
75209	4908.69	52.2828	1.45475	180.917	0.188721	nan
75210	4908.69	52.2828	1.45464	180.931	0.18626	nan
75211	4908.69	52.2828	1.45451	180.946	0.18401	nan
75212	4908.69	52.2828	1.45439	180.96	0.181776	nan
75213	4908.69	52.2829	1.45427	180.972	0.179688	nan
75214	4908.68	52.2829	1.45415	180.985	0.177609	nan
75215	4908.68	52.2829	1.45402	180.997	0.175492	nan
75216	4908.68	52.2829	1.4539	181.008	0.173546	nan
75217	4908.68	52.283	1.45378	181.019	0.171664	nan
75218	4908.68	52.283	1.45365	181.03	0.169773	nan
75219	4908.68	52.283	1.4535	181.043	0.167885	nan
75220	4908.68	52.283	1.45335	181.055	0.16611	nan
75221	4908.68	52.2831	1.45319	181.067	0.164335	nan
75222	4908.68	52.2831	1.45303	181.08	0.162565	nan
75223	4908.68	52.2831	1.45286	181.092	0.160826	nan
75224	4908.67	52.2831	1.4527	181.104	0.159166	nan
75225	4908.67	52.2832	1.45254	181.114	0.157569	nan
75226	4908.67	52.2832	1.45238	181.124	0.156088	nan
75227	4908.67	52.2832	1.45223	181.132	0.154821	nan
75228	4908.67	52.2832	1.45208	181.14	0.153499	nan
75229	4908.67	52.2833	1.45192	181.148	0.152243	nan
75230	4908.67	52.2833	1.45177	181.156	0.151026	nan
75231	4908.67	52.2833	1.45161	181.164	0.149843	nan
75232	4908.67	52.2833	1.45145	181.171	0.148712	nan
75233	4908.67	52.2834	1.45128	181.179	0.147647	nan
75234	4908.66	52.2834	1.45111	181.187	0.146629	nan
75235	4908.66	52.2834	1.45095	181.193	0.145791	nan
75236	4908.66	52.2834	1.45079	181.199	0.145067	nan
75237	4908.66	52.2835	1.45064	181.203	0.144421	nan
75238	4908.66	52.2835	1.4505	181.207	0.143857	nan
75239	4908.66	52.2835	1.45036	181.21	0.143488	nan
75240	4908.66	52.2835	1.45022	181.212	0.143117	nan
75241	4908.66	52.2836	1.45009	181.214	0.142775	nan
75242	4908.66	52.2836	1.44995	181.216	0.142559	nan
75243	4908.66	52.2836	1.44983	181.216	0.142374	nan
75244	4908.65	52.2836	1.4497	181.217	0.142378	nan
75245	4908.65	52.2837	1.44959	181.216	0.142558	nan
75246	4908.65	52.2837	1.44949	181.214	0.142801	nan
75247	4908.65	52.2837	1.44939	181.212	0.143063	nan
75248	4908.65	52.2837	1.44931	181.208	0.143387	nan
75249	4908.65	52.2838	1.44923	181.205	0.143681	nan
75250	4908.65	52.2838	1.44914	181.202	0.143973	nan
75251	4908.65	52.2838	1.44905	181.198	0.144345	nan
75252	4908.65	52.2838	1.44897	181.194	0.144858	nan
75253	4908.65	52.2839	1.4489	181.19	0.145353	nan
75254	4908.64	52.2839	1.44884	181.185	0.146144	nan
75255	4908.64	52.2839	1.44878	181.179	0.147133	nan
75256	4908.64	52.2839	1.44875	181.171	0.14845	nan
75257	4908.64	52.284	1.44872	181.164	0.149928	nan
75258	4908.64	52.284	1.44869	181.155	0.151641	nan
75259	4908.64	52.284	1.44869	181.146	0.153579	nan
75260	4908.64	52.284	1.44869	181.135	0.155736	nan
75261	4908.64	52.2841	1.44873	181.121	0.158146	nan
75262	4908.64	52.2841	1.4488	181.105	0.160759	nan
75263	4908.64	52.2841	1.44891	181.085	0.163675	nan
75264	4908.63	52.2841	1.44905	181.062	0.166755	nan
75265	4908.63	52.2842	1.4492	181.04	0.170103	nan
75266	4908.63	52.2842	1.44936	181.019	0.173286	nan
75267	4908.63	52.2842	1.44956	180.993	0.17668	nan
75268	4908.63	52.2842	1.44978	180.966	0.180315	nan
75269	4908.63	52.2843	1.45	180.941	0.183931	nan
75270	4908.63	52.2843	1.45019	180.921	0.186976	nan
75271	4908.63	52.2843	1.45038	180.901	0.190148	nan
75272	4908.63	52.2843	1.45059	180.879	0.193401	nan
75273	4908.63	52.2844	1.45083	180.856	0.197081	nan
75274	4908.62	52.2844	1.45109	180.832	0.201277	nan
75275	4908.62	52.2844	1.45141	180.802	0.20622	nan
75276	4908.62	52.2844	1.45179	180.767	0.213343	nan
75277	4908.62	52.2845	1.45232	180.718	0.224374	nan
75278	4908.62	52.2845	1.45296	180.658	0.238579	nan
75279	4908.62	52.2845	1.45353	180.609	0.251751	nan
75280	4908.62	52.2845	1.45401	180.571	0.261882	nan
75281	4908.62	52.2846	1.45436	180.549	0.267862	nan
75282	4908.62	52.2846	1.45461	180.538	0.270977	nan
75283	4908.61	52.2846	1.45481	180.534	0.271966	nan
75284	4908.61	52.2847	1.45499	180.532	0.271945	nan
75285	4908.61	52.2847	1.45512	180.534	0.271117	nan
75286	4908.61	52.2847	1.45522	180.54	0.269563	nan
75287	4908.61	52.2847	1.45531	180.547	0.26737	nan
75288	4908.61	52.2848	1.45542	180.552	0.265095	nan
75289	4908.61	52.2848	1.45551	180.558	0.26282	nan
75290	4908.61	52.2848	1.45557	180.568	0.260223	nan
75291	4908.61	52.2848	1.45562	180.578	0.257315	nan
75292	4908.61	52.2849	1.45568	180.587	0.254354	nan
75293	4908.6	52.2849	1.4557	180.599	0.251388	nan
75294	4908.6	52.2849	1.45572	180.612	0.248352	nan
75295	4908.6	52.2849	1.45574	180.623	0.245206	nan
75296	4908.6	52.285	1.45575	180.636	0.242017	nan
75297	4908.6	52.285	1.45574	180.649	0.238864	nan
75298	4908.6	52.285	1.45574	180.662	0.235846	nan
75299	4908.6	52.285	1.45572	180.676	0.232567	nan
75300	4908.6	52.2851	1.45569	180.69	0.229294	nan
75301	4908.6	52.2851	1.45567	180.703	0.225888	nan
75302	4908.6	52.2851	1.45563	180.718	0.222503	nan
75303	4908.59	52.2851	1.45559	180.732	0.219313	nan
75304	4908.59	52.2852	1.45551	180.749	0.216075	nan
75305	4908.59	52.2852	1.45544	180.765	0.212798	nan
75306	4908.59	52.2852	1.45538	180.779	0.209903	nan
75307	4908.59	52.2852	1.45532	180.794	0.206953	nan
75308	4908.59	52.2853	1.45526	180.807	0.204018	nan
75309	4908.59	52.2853	1.45518	180.821	0.201213	nan
75310	4908.59	52.2853	1.45509	180.836	0.198283	nan
75311	4908.59	52.2853	1.455	180.851	0.195543	nan
75312	4908.59	52.2854	1.45489	180.867	0.192891	nan
75313	4908.58	52.2854	1.45479	180.881	0.190168	nan
75314	4908.58	52.2854	1.45468	180.896	0.187715	nan
75315	4908.58	52.2854	1.45457	180.911	0.185302	nan
75316	4908.58	52.2855	1.45445	180.925	0.182905	nan
75317	4908.58	52.2855	1.45434	180.937	0.180649	nan
75318	4908.58	52.2855	1.45423	180.95	0.178449	nan
75319	4908.58	52.2855	1.45412	180.962	0.176251	nan
75320	4908.58	52.2856	1.45399	180.975	0.174149	nan
75321	4908.58	52.2856	1.45387	180.988	0.172185	nan
75322	4908.58	52.2856	1.45375	180.998	0.170431	nan
75323	4908.57	52.2856	1.45362	181.01	0.168625	nan
75324	4908.57	52.2857	1.45349	181.021	0.166826	nan
75325	4908.57	52.2857	1.45335	181.034	0.165085	nan
75326	4908.57	52.2857	1.45319	181.046	0.16338	nan
75327	4908.57	52.2857	1.45305	181.058	0.161756	nan
75328	4908.57	52.2858	1.4529	181.069	0.160137	nan
75329	4908.57	52.2858	1.45275	181.079	0.158565	nan
75330	4908.57	52.2858	1.45259	181.09	0.157065	nan
75331	4908.57	52.2858	1.45245	181.099	0.155665	nan
75332	4908.57	52.2859	1.4523	181.108	0.154323	nan
75333	4908.56	52.2859	1.45216	181.116	0.153056	nan
75334	4908.56	52.2859	1.452	181.125	0.151872	nan
75335	4908.56	52.2859	1.45184	181.134	0.150744	nan
75336	4908.56	52.286	1.45168	181.143	0.149593	nan
75337	4908.56	52.286	1.4515	181.153	0.148529	nan
75338	4908.56	52.286	1.45133	181.161	0.147557	nan
75339	4908.56	52.286	1.45118	181.168	0.146684	nan
75340	4908.56	52.2861	1.45103	181.174	0.145894	nan
75341	4908.56	52.2861	1.45087	181.18	0.145123	nan
75342	4908.56	52.2861	1.45073	181.184	0.144571	nan
75343	4908.55	52.2861	1.45058	181.189	0.144157	nan
75344	4908.55	52.2862	1.45042	181.195	0.143711	nan
75345	4908.55	52.2862	1.45026	181.2	0.143123	nan
75346	4908.55	52.2862	1.4501	181.205	0.142514	nan
75347	4908.55	52.2862	1.44995	181.209	0.141904	nan
75348	4908.55	52.2863	1.44981	181.211	0.141445	nan
75349	4908.55	52.2863	1.44968	181.213	0.141023	nan
75350	4908.55	52.2863	1.44955	181.214	0.140661	nan
75351	4908.55	52.2863	1.44941	181.216	0.140322	nan
75352	4908.55	52.2864	1.44928	181.216	0.140037	nan
75353	4908.54	52.2864	1.44915	181.218	0.139804	nan
75354	4908.54	52.2864	1.449	181.22	0.139717	nan
75355	4908.54	52.2864	1.44886	181.222	0.139646	nan
75356	4908.54	52.2865	1.44872	181.223	0.139593	nan
75357	4908.54	52.2865	1.44859	181.224	0.139492	nan
75358	4908.54	52.2865	1.44847	181.223	0.139608	nan
75359	4908.54	52.2865	1.44835	181.223	0.140016	nan
75360	4908.54	52.2866	1.44824	181.22	0.140236	nan
75361	4908.54	52.2866	1.44815	181.216	0.140582	nan
75362	4908.54	52.2866	1.44806	181.212	0.141014	nan
75363	4908.53	52.2866	1.44802	181.203	0.141839	nan
75364	4908.53	52.2867	1.44798	181.194	0.143104	nan
75365	4908.53	52.2867	1.44794	181.186	0.144632	nan
75366	4908.53	52.2867	1.44792	181.176	0.146352	nan
75367	4908.53	52.2867	1.44792	181.164	0.148384	nan
75368	4908.53	52.2868	1.44795	181.15	0.150722	nan
75369	4908.53	52.2868	1.448	181.135	0.153494	nan
75370	4908.53	52.2868	1.4481	181.114	0.156755	nan
75371	4908.53	52.2868	1.44823	181.091	0.160405	nan
75372	4908.53	52.2869	1.44839	181.066	0.164511	nan
75373	4908.52	52.2869	1.44857	181.04	0.168686	nan
75374	4908.52	52.2869	1.44881	181.01	0.173359	nan
75375	4908.52	52.2869	1.44907	180.977	0.178328	nan
75376	4908.52	52.287	1.44936	180.944	0.183423	nan
75377	4908.52	52.287	1.44968	180.91	0.188722	nan
75378	4908.52	52.287	1.44999	180.877	0.194353	nan
75379	4908.52	52.287	1.45028	180.849	0.199504	nan
75380	4908.52	52.2871	1.45058	180.821	0.204668	nan
75381	4908.52	52.2871	1.4509	180.791	0.210368	nan
75382	4908.52	52.2871	1.45131	180.754	0.217727	nan
75383	4908.51	52.2871	1.45183	180.706	0.228784	nan
75384	4908.51	52.2872	1.45246	180.648	0.243576	nan
75385	4908.51	52.2872	1.45305	180.597	0.257577	nan
75386	4908.51	52.2872	1.45354	180.559	0.267584	nan
75387	4908.51	52.2872	1.45392	180.534	0.273651	nan
75388	4908.51	52.2873	1.45424	180.517	0.276934	nan
75389	4908.51	52.2873	1.45446	180.51	0.277984	nan
75390	4908.51	52.2873	1.45464	180.508	0.277566	nan
75391	4908.51	52.2873	1.4548	180.509	0.276574	nan
75392	4908.51	52.2874	1.45493	180.513	0.274681	nan
75393	4908.5	52.2874	1.45505	180.517	0.272384	nan
75394	4908.5	52.2874	1.45514	180.525	0.269969	nan
75395	4908.5	52.2874	1.45519	180.537	0.266917	nan
75396	4908.5	52.2875	1.45526	180.546	0.264195	nan
75397	4908.5	52.2875	1.45534	180.554	0.26134	nan
75398	4908.5	52.2875	1.45539	180.564	0.25843	nan
75399	4908.5	52.2875	1.45545	180.574	0.255416	nan
75400	4908.5	52.2876	1.45548	180.586	0.252206	nan
75401	4908.5	52.2876	1.45549	180.599	0.24882	nan
75402	4908.5	52.2876	1.45549	180.613	0.245447	nan
75403	4908.49	52.2876	1.45549	180.627	0.242026	nan
75404	4908.49	52.2877	1.45551	180.638	0.238722	nan
75405	4908.49	52.2877	1.4555	180.652	0.23528	nan
75406	4908.49	52.2877	1.45548	180.667	0.231928	nan
75407	4908.49	52.2877	1.45544	180.683	0.228622	nan
75408	4908.49	52.2878	1.45539	180.699	0.225279	nan
75409	4908.49	52.2878	1.45532	180.717	0.221861	nan
75410	4908.49	52.2878	1.45528	180.73	0.218725	nan
75411	4908.49	52.2878	1.45524	180.744	0.215639	nan
75412	4908.49	52.2879	1.45518	180.759	0.212577	nan
75413	4908.48	52.2879	1.45512	180.773	0.209455	nan
75414	4908.48	52.2879	1.45505	180.788	0.206524	nan
75415	4908.48	52.288	1.45498	180.803	0.203835	nan
75416	4908.48	52.288	1.4549	180.818	0.201343	nan
75417	4908.48	52.288	1.45483	180.831	0.199112	nan
75418	4908.48	52.288	1.45475	180.844	0.196916	nan
75419	4908.48	52.2881	1.45466	180.859	0.194643	nan
75420	4908.48	52.2881	1.45455	180.874	0.19223	nan
75421	4908.48	52.2881	1.45444	180.889	0.189816	nan
75422	4908.47	52.2881	1.45433	180.903	0.187676	nan
75423	4908.47	52.2882	1.45423	180.916	0.18563	nan
75424	4908.47	52.2882	1.45412	180.93	0.183494	nan
75425	4908.47	52.2882	1.454	180.943	0.181234	nan
75426	4908.47	52.2882	1.45388	180.957	0.179041	nan
75427	4908.47	52.2883	1.45376	180.97	0.176879	nan
75428	4908.47	52.2883	1.45362	180.983	0.174816	nan
75429	4908.47	52.2883	1.45348	180.997	0.172802	nan
75430	4908.47	52.2883	1.45333	181.011	0.170797	nan
75431	4908.47	52.2884	1.45318	181.024	0.168892	nan
75432	4908.46	52.2884	1.45303	181.038	0.166925	nan
75433	4908.46	52.2884	1.45287	181.051	0.165055	nan
75434	4908.46	52.2884	1.45271	181.063	0.163225	nan
75435	4908.46	52.2885	1.45256	181.075	0.161465	nan
75436	4908.46	52.2885	1.4524	181.086	0.159873	nan
75437	4908.46	52.2885	1.45225	181.097	0.158311	nan
75438	4908.46	52.2885	1.4521	181.106	0.156799	nan
75439	4908.46	52.2886	1.45195	181.115	0.155338	nan
75440	4908.46	52.2886	1.4518	181.124	0.153984	nan
75441	4908.46	52.2886	1.45166	181.131	0.152751	nan
75442	4908.45	52.2886	1.45151	181.138	0.151544	nan
75443	4908.45	52.2887	1.45135	181.147	0.150317	nan
75444	4908.45	52.2887	1.4512	181.153	0.14921	nan
75445	4908.45	52.2887	1.45106	181.159	0.148286	nan
75446	4908.45	52.2887	1.45092	181.164	0.147505	nan
75447	4908.45	52.2888	1.45078	181.169	0.146878	nan
75448	4908.45	52.2888	1.45064	181.173	0.146542	nan
75449	4908.45	52.2888	1.45051	181.177	0.146028	nan
75450	4908.45	52.2888	1.45038	181.181	0.145581	nan
75451	4908.45	52.2889	1.45023	181.185	0.145134	nan
75452	4908.44	52.2889	1.45009	181.189	0.144833	nan
75453	4908.44	52.2889	1.44996	181.191	0.144667	nan
75454	4908.44	52.2889	1.44984	181.192	0.144676	nan
75455	4908.44	52.289	1.44972	181.193	0.144752	nan
75456	4908.44	52.289	1.44959	181.196	0.144746	nan
75457	4908.44	52.289	1.44946	181.198	0.144616	nan
75458	4908.44	52.289	1.44936	181.197	0.144606	nan
75459	4908.44	52.2891	1.44923	181.198	0.144671	nan
75460	4908.44	52.2891	1.44911	181.2	0.144792	nan
75461	4908.44	52.2891	1.44899	181.2	0.144934	nan
75462	4908.43	52.2891	1.4489	181.197	0.145155	nan
75463	4908.43	52.2892	1.44884	181.191	0.145549	nan
75464	4908.43	52.2892	1.44878	181.185	0.145856	nan
75465	4908.43	52.2892	1.44874	181.178	0.14636	nan
75466	4908.43	52.2892	1.44868	181.173	0.14694	nan
75467	4908.43	52.2893	1.44862	181.169	0.147713	nan
75468	4908.43	52.2893	1.44858	181.161	0.148859	nan
75469	4908.43	52.2893	1.44855	181.154	0.14998	nan
75470	4908.43	52.2893	1.44855	181.144	0.151271	nan
75471	4908.43	52.2894	1.44856	181.133	0.152761	nan
75472	4908.42	52.2894	1.44859	181.12	0.154492	nan
75473	4908.42	52.2894	1.44867	181.102	0.15664	nan
75474	4908.42	52.2894	1.44876	181.085	0.159056	nan
75475	4908.42	52.2895	1.44885	181.068	0.161585	nan
